postcode,subzone,district
520846,1803.0,18
520847,1803.0,18
520848,1803.0,18
520849,1803.0,18
520850,1803.0,18
520851,1803.0,18
520852,1803.0,18
520853,1803.0,18
520854,1803.0,18
520855,1803.0,18
520856,1803.0,18
520857,1803.0,18
520858,1803.0,18
520859,1803.0,18
520860,1803.0,18
520861,1803.0,18
520862,1803.0,18
520863,1803.0,18
520864,1803.0,18
520865,1803.0,18
520866,1803.0,18
520867,1803.0,18
520868,1803.0,18
520869,1803.0,18
520870,1803.0,18
520871,1803.0,18
520872,1803.0,18
520873,1803.0,18
520874,1803.0,18
520875,1803.0,18
520876,1803.0,18
520877,1803.0,18
520878,1803.0,18
520879,1803.0,18
520880,1803.0,18
520881,1803.0,18
520883,1803.0,18
520884,1803.0,18
520885,1803.0,18
520886,1803.0,18
520887,1803.0,18
520888,1803.0,18
520889,1803.0,18
520891,1803.0,18
520892,1803.0,18
520893,1803.0,18
520894,1803.0,18
520895,1803.0,18
520896,1803.0,18
520897,1803.0,18
520898,1803.0,18
520899,1803.0,18
520902,1803.0,18
520903,1803.0,18
520906,1803.0,18
520907,1803.0,18
520908,1803.0,18
520909,1803.0,18
520910,1803.0,18
520911,1803.0,18
520912,1803.0,18
520913,1803.0,18
520914,1803.0,18
520915,1803.0,18
520916,1803.0,18
520921,1803.0,18
520922,1803.0,18
520924,1803.0,18
520925,1803.0,18
520926,1803.0,18
520927,1803.0,18
520928,1803.0,18
520929,1803.0,18
520930,1803.0,18
520931,1803.0,18
520932,1803.0,18
520933,1803.0,18
520934,1803.0,18
520935,1803.0,18
520936,1803.0,18
520937,1803.0,18
520938,1803.0,18
520939,1803.0,18
520940,1803.0,18
520941,1803.0,18
520942,1803.0,18
520943,1803.0,18
520944,1803.0,18
520945,1803.0,18
520946,1803.0,18
521101,1802.0,18
521102,1802.0,18
521105,1802.0,18
521106,1802.0,18
521107,1802.0,18
521108,1802.0,18
521109,1802.0,18
521110,1802.0,18
521111,1802.0,18
521112,1802.0,18
521113,1802.0,18
521114,1802.0,18
521117,1802.0,18
521124,1802.0,18
521125,1802.0,18
521126,1802.0,18
521127,1802.0,18
521138,1802.0,18
521139,1802.0,18
521141,1802.0,18
521142,1802.0,18
521144,1802.0,18
521145,1802.0,18
521146,1802.0,18
521147,1802.0,18
521148,1802.0,18
521149,1802.0,18
521150,1802.0,18
521151,1802.0,18
521156,1802.0,18
521157,1802.0,18
521158,1802.0,18
521159,1802.0,18
521160,1802.0,18
521161,1802.0,18
521162,1802.0,18
521163,1802.0,18
521164,1802.0,18
521165,1802.0,18
521166,1802.0,18
521167,1802.0,18
521168,1802.0,18
521201,1802.0,18
521208,1802.0,18
521221,1802.0,18
521222,1802.0,18
521223,1802.0,18
521224,1802.0,18
521225,1802.0,18
521226,1802.0,18
521227,1802.0,18
521228,1802.0,18
521229,1802.0,18
521230,1802.0,18
521231,1802.0,18
521232,1802.0,18
521233,1802.0,18
521234,1802.0,18
521235,1802.0,18
521242,1802.0,18
521243,1802.0,18
521244,1802.0,18
521245,1802.0,18
521246,1802.0,18
521247,1802.0,18
521248,1802.0,18
521253,1802.0,18
521254,1802.0,18
521255,1802.0,18
521299,1802.0,18
521367,1802.0,18
521450,1802.0,18
521485,1802.0,18
521486,1802.0,18
521487,1802.0,18
521488,1802.0,18
521489,1802.0,18
521490,1802.0,18
521491,1802.0,18
521493,1802.0,18
521495,1802.0,18
521496,1802.0,18
521497,1802.0,18
521498,1802.0,18
521499,1802.0,18
521515,1802.0,18
521518,1802.0,18
521519,1802.0,18
521520,1802.0,18
521522,1802.0,18
521523,1802.0,18
521524,1802.0,18
521827,1803.0,18
521857,1803.0,18
521858,1803.0,18
521859,1803.0,18
521860,1803.0,18
521861,1803.0,18
521862,1803.0,18
521863,1803.0,18
521864,1803.0,18
521867,1803.0,18
521868,1803.0,18
521869,1803.0,18
521871,1803.0,18
521874,1803.0,18
521880,1803.0,18
521882,1803.0,18
521885,1803.0,18
521886,1803.0,18
521887,1803.0,18
521888,1803.0,18
521889,1803.0,18
521890,1803.0,18
521891,1803.0,18
521892,1803.0,18
521893,1803.0,18
521894,1803.0,18
521895,1803.0,18
521896,1803.0,18
521897,1803.0,18
521898,1803.0,18
521899,1803.0,18
522167,1804.0,18
522168,1804.0,18
522201,1802.0,18
522230,1802.0,18
522256,1802.0,18
522299,1802.0,18
522486,1802.0,18
522487,1802.0,18
522489,1802.0,18
522491,1802.0,18
522492,1802.0,18
522493,1802.0,18
522494,1802.0,18
522495,1802.0,18
522496,1802.0,18
522497,1802.0,18
522498,1802.0,18
522499,1802.0,18
522515,1802.0,18
522518,1802.0,18
522519,1802.0,18
522520,1802.0,18
522522,1802.0,18
522523,1802.0,18
522524,1802.0,18
522842,1803.0,18
522856,1803.0,18
522857,1803.0,18
522858,1803.0,18
522860,1803.0,18
522863,1803.0,18
522868,1803.0,18
522869,1803.0,18
522890,1803.0,18
523167,1804.0,18
523168,1804.0,18
523230,1802.0,18
523450,1802.0,18
523491,1802.0,18
523492,1802.0,18
523493,1802.0,18
523495,1802.0,18
523496,1802.0,18
523497,1802.0,18
523498,1802.0,18
523499,1802.0,18
523515,1802.0,18
523518,1802.0,18
523519,1802.0,18
523520,1802.0,18
523522,1802.0,18
523523,1802.0,18
523842,1803.0,18
523856,1803.0,18
523868,1803.0,18
523890,1803.0,18
524167,1804.0,18
524168,1804.0,18
524201,1802.0,18
524230,1802.0,18
524450,1802.0,18
524491,1802.0,18
524493,1802.0,18
524494,1802.0,18
524495,1802.0,18
524497,1802.0,18
524498,1802.0,18
524515,1802.0,18
524518,1802.0,18
524519,1802.0,18
524523,1802.0,18
524842,1803.0,18
524856,1803.0,18
525230,1802.0,18
525450,1802.0,18
525491,1802.0,18
525494,1802.0,18
525495,1802.0,18
525496,1802.0,18
525497,1802.0,18
525498,1802.0,18
525842,1803.0,18
525856,1803.0,18
526230,1802.0,18
526450,1802.0,18
526491,1802.0,18
526496,1802.0,18
526497,1802.0,18
526498,1802.0,18
526842,1803.0,18
526856,1803.0,18
527201,1802.0,18
527230,1802.0,18
527450,1802.0,18
527491,1802.0,18
527497,1802.0,18
527498,1802.0,18
527842,1803.0,18
528230,1802.0,18
528498,1802.0,18
528714,1804.0,18
528715,1804.0,18
528716,1804.0,18
528771,1804.0,18
528779,1804.0,18
528782,1804.0,18
528784,1804.0,18
528786,1804.0,18
528788,1804.0,18
528796,1804.0,18
528802,1803.0,18
528803,1803.0,18
528804,1803.0,18
528808,1803.0,18
528810,1803.0,18
528811,1803.0,18
528823,1803.0,18
528825,1803.0,18
528826,1803.0,18
528827,1803.0,18
528842,1803.0,18
529230,1802.0,18
529232,1802.0,18
529233,1802.0,18
529234,1802.0,18
529237,1802.0,18
529498,1802.0,18
529774,1803.0,18
529777,1803.0,18
529781,1803.0,18
529782,1803.0,18
529862,1804.0,18
529864,1804.0,18
529865,1804.0,18
529868,1804.0,18
529869,1804.0,18
529870,1804.0,18
529871,1804.0,18
529874,1804.0,18
529882,1804.0,18
529883,1804.0,18
529890,1804.0,18
529891,1804.0,18
529892,1804.0,18
529942,1804.0,18
529944,1804.0,18
529945,1804.0,18
529946,1804.0,18
529947,1804.0,18
529948,1804.0,18
530001,2001.0,19
530002,2001.0,19
530005,2001.0,19
530006,2001.0,19
530007,2001.0,19
530015,2001.0,19
530016,2001.0,19
530017,2001.0,19
530018,2001.0,19
530019,2001.0,19
530020,2001.0,19
530021,2001.0,19
530022,2001.0,19
530023,2001.0,19
530024,2001.0,19
530025,2001.0,19
530101,2004.0,19
530102,2004.0,19
530103,2004.0,19
530104,2004.0,19
530106,2004.0,19
530108,2004.0,19
530109,2004.0,19
530110,2004.0,19
530111,2004.0,19
530112,2004.0,19
530113,2004.0,19
530114,2004.0,19
530115,2004.0,19
530116,2004.0,19
530117,2004.0,19
530118,2004.0,19
530119,2004.0,19
530120,2004.0,19
530121,2004.0,19
530122,2004.0,19
530123,2004.0,19
530124,2004.0,19
530125,2004.0,19
530126,2004.0,19
530127,2004.0,19
530128,2004.0,19
530129,2004.0,19
530130,2004.0,19
530131,2004.0,19
530132,2004.0,19
530133,2004.0,19
530134,2004.0,19
530135,2004.0,19
530136,2004.0,19
530137,2004.0,19
530138,2004.0,19
530139,2004.0,19
530140,2004.0,19
530141,2004.0,19
530142,2004.0,19
530143,2004.0,19
530144,2004.0,19
530145,2004.0,19
530154,2004.0,19
530155,2004.0,19
530156,2004.0,19
530157,2004.0,19
530158,2004.0,19
530159,2004.0,19
530160,2004.0,19
530161,2004.0,19
530165,2004.0,19
530166,2004.0,19
530167,2004.0,19
530168,2004.0,19
530169,2004.0,19
530170,2004.0,19
530171,2004.0,19
530172,2004.0,19
530173,2004.0,19
530201,2004.0,19
530210,2004.0,19
530211,2004.0,19
530220,2004.0,19
530221,2004.0,19
530222,2004.0,19
530230,2004.0,19
530231,2004.0,19
530232,2004.0,19
530233,2004.0,19
530234,2004.0,19
530235,2004.0,19
530236,2004.0,19
530237,2004.0,19
530238,2004.0,19
530239,2004.0,19
530240,2004.0,19
530241,2004.0,19
530242,2004.0,19
530243,2004.0,19
530244,2004.0,19
530245,2004.0,19
530246,2004.0,19
530247,2004.0,19
530248,2004.0,19
530249,2004.0,19
530250,2004.0,19
530251,2004.0,19
530252,2004.0,19
530253,2004.0,19
530254,2004.0,19
530301,2001.0,19
530302,2001.0,19
530303,2001.0,19
530304,2001.0,19
530305,2001.0,19
530306,2001.0,19
530307,2001.0,19
530308,2001.0,19
530309,2001.0,19
530310,2001.0,19
530311,2001.0,19
530312,2001.0,19
530313,2001.0,19
530314,2001.0,19
530315,2001.0,19
530316,2001.0,19
530317,2001.0,19
530318,2001.0,19
530319,2001.0,19
530320,2001.0,19
530321,2001.0,19
530322,2001.0,19
530323,2001.0,19
530324,2001.0,19
530325,2001.0,19
530326,2001.0,19
530327,2001.0,19
530328,2001.0,19
530332,2001.0,19
530333,2001.0,19
530334,2001.0,19
530335,2001.0,19
530336,2001.0,19
530337,2001.0,19
530338,2001.0,19
530339,2001.0,19
530340,2001.0,19
530341,2001.0,19
530351,2001.0,19
530352,2001.0,19
530353,2001.0,19
530354,2001.0,19
530355,2001.0,19
530356,2001.0,19
530357,2001.0,19
530358,2001.0,19
530359,2001.0,19
530360,2001.0,19
530361,2001.0,19
530362,2001.0,19
530363,2001.0,19
530370,2001.0,19
530371,2001.0,19
530372,2001.0,19
530373,2001.0,19
530374,2001.0,19
530375,2001.0,19
530401,2001.0,19
530402,2001.0,19
530403,2001.0,19
530404,2001.0,19
530405,2001.0,19
530406,2001.0,19
530407,2001.0,19
530408,2001.0,19
530409,2001.0,19
530410,2001.0,19
530411,2001.0,19
530412,2001.0,19
530413,2001.0,19
530414,2001.0,19
530415,2001.0,19
530416,2001.0,19
530417,2001.0,19
530418,2001.0,19
530419,2001.0,19
530420,2001.0,19
530421,2001.0,19
530422,2001.0,19
530423,2001.0,19
530424,2001.0,19
530425,2001.0,19
530426,2001.0,19
530427,2001.0,19
530428,2001.0,19
530429,2001.0,19
530430,2001.0,19
530431,2001.0,19
530432,2001.0,19
530433,2001.0,19
530434,2001.0,19
530435,2001.0,19
530436,2001.0,19
530437,2001.0,19
530438,2001.0,19
530439,2001.0,19
530440,2001.0,19
530441,2001.0,19
530442,2001.0,19
530443,2001.0,19
530444,2001.0,19
530445,2001.0,19
530446,2001.0,19
530447,2001.0,19
530448,2001.0,19
530449,2001.0,19
530450,2001.0,19
530451,2001.0,19
530452,2001.0,19
530453,2001.0,19
530454,2001.0,19
530455,2001.0,19
530456,2001.0,19
530457,2001.0,19
530458,2001.0,19
530460,2001.0,19
530461,2001.0,19
530462,2001.0,19
530463,2001.0,19
530464,2001.0,19
530465,2001.0,19
530466,2001.0,19
530467,2001.0,19
530468,2001.0,19
530501,2002.0,19
530502,2002.0,19
530503,2002.0,19
530504,2002.0,19
530505,2002.0,19
530506,2002.0,19
530507,2002.0,19
530508,2002.0,19
530509,2002.0,19
530510,2002.0,19
530511,2002.0,19
530512,2002.0,19
530513,2002.0,19
530514,2002.0,19
530515,2002.0,19
530516,2002.0,19
530517,2002.0,19
530520,2002.0,19
530521,2002.0,19
530522,2002.0,19
530523,2002.0,19
530524,2002.0,19
530525,2002.0,19
530526,2002.0,19
530527,2002.0,19
530528,2002.0,19
530529,2002.0,19
530530,2002.0,19
530531,2002.0,19
530532,2002.0,19
530533,2002.0,19
530534,2002.0,19
530535,2002.0,19
530536,2002.0,19
530537,2002.0,19
530538,2002.0,19
530539,2002.0,19
530540,2002.0,19
530541,2002.0,19
530542,2002.0,19
530543,2002.0,19
530544,2002.0,19
530545,2002.0,19
530546,2002.0,19
530547,2002.0,19
530548,2002.0,19
530549,2002.0,19
530550,2002.0,19
530551,2002.0,19
530552,2002.0,19
530553,2002.0,19
530554,2002.0,19
530555,2002.0,19
530556,2002.0,19
530557,2002.0,19
530558,2002.0,19
530559,2002.0,19
530560,2002.0,19
530561,2002.0,19
530562,2002.0,19
530563,2002.0,19
530564,2002.0,19
530565,2002.0,19
530566,2002.0,19
530567,2002.0,19
530568,2002.0,19
530569,2002.0,19
530570,2002.0,19
530571,2002.0,19
530572,2002.0,19
530573,2002.0,19
530574,2002.0,19
530575,2002.0,19
530576,2002.0,19
530577,2002.0,19
530578,2002.0,19
530579,2002.0,19
530580,2002.0,19
530601,2002.0,19
530602,2002.0,19
530603,2002.0,19
530604,2002.0,19
530605,2002.0,19
530606,2002.0,19
530607,2002.0,19
530608,2002.0,19
530609,2002.0,19
530610,2002.0,19
530611,2002.0,19
530612,2002.0,19
530613,2002.0,19
530614,2002.0,19
530615,2002.0,19
530616,2002.0,19
530617,2002.0,19
530618,2002.0,19
530619,2002.0,19
530620,2002.0,19
530621,2002.0,19
530622,2002.0,19
530623,2002.0,19
530624,2002.0,19
530625,2002.0,19
530626,2002.0,19
530627,2002.0,19
530628,2002.0,19
530629,2002.0,19
530630,2002.0,19
530631,2002.0,19
530632,2002.0,19
530633,2002.0,19
530634,2002.0,19
530635,2002.0,19
530636,2002.0,19
530637,2002.0,19
530638,2002.0,19
530639,2002.0,19
530640,2002.0,19
530641,2002.0,19
530642,2002.0,19
530643,2002.0,19
530644,2002.0,19
530645,2002.0,19
530646,2002.0,19
530647,2002.0,19
530648,2002.0,19
530649,2002.0,19
530650,2002.0,19
530651,2002.0,19
530652,2002.0,19
530653,2002.0,19
530654,2002.0,19
530655,2002.0,19
530656,2002.0,19
530657,2002.0,19
530658,2002.0,19
530659,2002.0,19
530660,2002.0,19
530661,2002.0,19
530662,2002.0,19
530665,2002.0,19
530666,2002.0,19
530667,2002.0,19
530668,2002.0,19
530669,2002.0,19
530670,2002.0,19
530671,2002.0,19
530672,2002.0,19
530673,2002.0,19
530674,2002.0,19
530675,2002.0,19
530676,2002.0,19
530677,2002.0,19
530678,2002.0,19
530679,2002.0,19
530680,2002.0,19
530681,2002.0,19
530682,2002.0,19
530683,2002.0,19
530684,2002.0,19
530685,2002.0,19
530686,2002.0,19
530687,2002.0,19
530688,2002.0,19
530689,2002.0,19
530690,2002.0,19
530691,2002.0,19
530692,2002.0,19
530693,2002.0,19
530694,2002.0,19
530695,2002.0,19
530696,2002.0,19
530697,2002.0,19
530698,2002.0,19
530699,2002.0,19
530701,2003.0,19
530702,2003.0,19
530703,2003.0,19
530704,2003.0,19
530705,2003.0,19
530706,2003.0,19
530707,2003.0,19
530708,2003.0,19
530709,2003.0,19
530710,2003.0,19
530711,2003.0,19
530712,2003.0,19
530804,2001.0,19
530806,2001.0,19
530809,2001.0,19
530811,2001.0,19
530830,2001.0,19
530831,2001.0,19
530832,2001.0,19
530833,2001.0,19
530834,2001.0,19
530835,2001.0,19
530836,2001.0,19
530837,2001.0,19
530838,2001.0,19
530850,2001.0,19
530851,2001.0,19
530852,2001.0,19
530853,2001.0,19
530909,2002.0,19
530910,2002.0,19
530911,2002.0,19
530912,2002.0,19
530913,2002.0,19
530914,2002.0,19
530915,2002.0,19
530916,2002.0,19
530917,2002.0,19
530918,2002.0,19
530919,2002.0,19
530920,2002.0,19
530921,2002.0,19
530922,2002.0,19
530923,2002.0,19
530924,2002.0,19
530925,2002.0,19
530926,2002.0,19
530927,2002.0,19
530928,2002.0,19
530929,2002.0,19
530930,2002.0,19
530931,2002.0,19
530936,2002.0,19
530937,2002.0,19
530938,2002.0,19
530939,2002.0,19
530940,2002.0,19
530941,2002.0,19
530942,2002.0,19
530943,2002.0,19
530944,2002.0,19
530945,2002.0,19
530946,2002.0,19
530950,2002.0,19
530951,2002.0,19
530952,2002.0,19
530953,2002.0,19
530954,2002.0,19
530955,2002.0,19
530956,2002.0,19
530957,2002.0,19
530958,2002.0,19
530959,2002.0,19
530960,2002.0,19
530961,2002.0,19
530962,2002.0,19
530963,2002.0,19
530964,2002.0,19
530965,2002.0,19
530966,2002.0,19
530967,2002.0,19
530968,2002.0,19
530969,2002.0,19
530970,2002.0,19
530971,2002.0,19
530972,2002.0,19
530973,2002.0,19
530974,2002.0,19
530975,2002.0,19
530976,2002.0,19
531001,2404.0,19
531002,2404.0,19
531003,2404.0,19
531004,2404.0,19
531006,2404.0,19
531007,2404.0,19
531008,2404.0,19
531470,2007.0,19
531471,2007.0,19
531475,2007.0,19
531476,2007.0,19
531477,2007.0,19
531698,2002.0,19
531699,2002.0,19
531979,2002.0,19
531980,2002.0,19
531981,2002.0,19
531984,2002.0,19
531985,2002.0,19
531986,2002.0,19
531987,2002.0,19
531988,2002.0,19
532470,2001.0,19
532471,2001.0,19
532475,2001.0,19
532476,2001.0,19
532477,2001.0,19
532698,2002.0,19
532699,2002.0,19
532979,2002.0,19
532980,2002.0,19
532981,2002.0,19
532984,2002.0,19
532985,2002.0,19
532986,2002.0,19
532987,2002.0,19
532988,2002.0,19
533698,2002.0,19
533699,2002.0,19
533955,2002.0,19
533957,2002.0,19
533969,2002.0,19
533978,2002.0,19
533979,2002.0,19
533980,2002.0,19
533981,2002.0,19
533984,2002.0,19
533986,2002.0,19
533987,2002.0,19
533988,2002.0,19
534198,2007.0,19
534203,2007.0,19
534206,2007.0,19
534207,2007.0,19
534209,2007.0,19
534239,2007.0,19
534260,2007.0,19
534530,2404.0,19
534785,2001.0,19
534981,2404.0,19
535129,2004.0,19
535131,2004.0,19
535156,2004.0,19
535388,2005.0,19
535610,2004.0,19
535642,2004.0,19
535669,2004.0,19
535761,2404.0,19
535778,2404.0,19
535986,2002.0,19
536057,2005.0,19
536129,2005.0,19
536408,2404.0,19
536445,2404.0,19
536467,2404.0,19
536866,2001.0,19
536978,2002.0,19
536980,2002.0,19
537159,2005.0,19
537323,2004.0,19
537530,2404.0,19
537670,2001.0,19
537846,2005.0,19
537981,2002.0,19
537984,2002.0,19
538420,1212.0,19
538438,1212.0,19
538685,2002.0,19
538686,2002.0,19
538687,2002.0,19
538688,2002.0,19
538698,2002.0,19
538750,2004.0,19
538756,2004.0,19
538800,2001.0,19
538802,2001.0,19
538803,2001.0,19
538805,2001.0,19
538807,2001.0,19
539748,2002.0,19
539763,2002.0,19
539765,2002.0,19
539766,2002.0,19
539789,2002.0,19
539816,2004.0,19
539818,2004.0,19
540101,2302.0,19
540102,2302.0,19
540103,2302.0,19
540104,2302.0,19
540105,2302.0,19
540106,2302.0,19
540107,2302.0,19
540108,2302.0,19
540109,2302.0,19
540110,2302.0,19
540111,2302.0,19
540112,2302.0,19
540113,2302.0,19
540114,2302.0,19
540115,2302.0,19
540121,2302.0,19
540122,2302.0,19
540123,2302.0,19
540124,2302.0,19
540125,2302.0,19
540126,2302.0,19
540127,2302.0,19
540128,2302.0,19
540129,2302.0,19
540130,2302.0,19
540131,2302.0,19
540132,2302.0,19
540133,2302.0,19
540134,2302.0,19
540135,2302.0,19
540136,2302.0,19
540137,2302.0,19
540138,2302.0,19
540139,2302.0,19
540140,2302.0,19
540141,2302.0,19
540142,2302.0,19
540143,2302.0,19
540144,2302.0,19
540145,2302.0,19
540146,2302.0,19
540147,2302.0,19
540148,2302.0,19
540149,2302.0,19
540150,2302.0,19
540151,2302.0,19
540152,2302.0,19
540153,2302.0,19
540154,2302.0,19
540155,2302.0,19
540156,2302.0,19
540182,2302.0,19
540193,2302.0,19
540194,2302.0,19
540195,2302.0,19
540196,2302.0,19
540197,2302.0,19
540202,2303.0,19
540229,2303.0,19
540230,2303.0,19
540231,2303.0,19
540232,2303.0,19
540233,2303.0,19
540234,2303.0,19
540235,2303.0,19
540236,2303.0,19
540237,2303.0,19
540238,2303.0,19
540239,2303.0,19
540240,2303.0,19
540241,2303.0,19
540244,2303.0,19
540245,2303.0,19
540246,2303.0,19
540247,2303.0,19
540248,2303.0,19
540249,2303.0,19
540251,2303.0,19
540252,2303.0,19
540253,2303.0,19
540254,2303.0,19
540255,2303.0,19
540256,2303.0,19
540264,2303.0,19
541116,2302.0,19
541117,2302.0,19
541119,2302.0,19
541120,2302.0,19
541121,2302.0,19
541122,2302.0,19
541123,2302.0,19
541124,2302.0,19
541157,2302.0,19
541158,2302.0,19
541159,2302.0,19
541178,2302.0,19
541180,2302.0,19
541183,2302.0,19
541184,2302.0,19
541185,2302.0,19
541186,2302.0,19
541187,2302.0,19
541188,2302.0,19
541189,2302.0,19
541190,2302.0,19
541191,2302.0,19
541192,2302.0,19
541200,2303.0,19
541201,2303.0,19
541202,2303.0,19
541203,2303.0,19
541204,2303.0,19
541205,2303.0,19
541206,2303.0,19
541208,2303.0,19
541209,2303.0,19
541210,2303.0,19
541211,2303.0,19
541212,2303.0,19
541213,2303.0,19
541223,2303.0,19
541224,2303.0,19
541225,2303.0,19
541226,2303.0,19
541227,2303.0,19
541228,2303.0,19
541250,2303.0,19
541257,2303.0,19
541258,2303.0,19
541259,2303.0,19
541260,2303.0,19
541261,2303.0,19
541262,2303.0,19
541264,2303.0,19
